titles,images,prices,ratings,purls
"iPhone 16e 128 GB: Built for Apple Intelligence, A18 Chip, Supersized Battery Life, 48MP Fusion. Camera, 15.40 cm (6.1??) Super Retina XDR Display; Black",https://m.media-amazon.com/images/I/61FMZ9rSZUL._AC_UY218_.jpg,"59,900",4.2,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0Mzk2MDcyMjU1OTQzOTYyOjE3NDU2NzMxOTc6c3BfYnRmOjMwMDQ4ODY0NTU0MTMzMjo6MDo6&url=%2FiPhone-16e-128-Intelligence-Supersized%2Fdp%2FB0DXQH1DBS%2Fref%3Dsr_1_21_sspa%3Fcrid%3D8CTWKCJJG0BI%26dib%3DeyJ2IjoiMSJ9.Zu16M0f4gcJTITvmFzGqs3S77pNaqM9LnUT-mdnt0UnGjJhou92_-7qJf9VaIzOC26V5BrNG8qRMhN38GdpHHp0MsujGecQfRquAW3xLEZz4o9HkI5gIF6AfY1QrqLvaQZY5aQUuqn7t8FvCbIeS4e6jREa3dE52WXBzMtyAkJjyEdWA3X8HXIinA5AVyYBaaQhmQiUQSHWbaaylcFIN3gXlXP0Vjr---euJTqj6rtA.iAl6IZXFpG7ERCPtG7g2NtoxLyA69kIpjVd_ZEG4_oI%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1745673197%26sprefix%3Dmobiles%252Caps%252C247%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Apple iPhone 13 (512GB) - Starlight,https://m.media-amazon.com/images/I/71GLMJ7TQiL._AC_UY218_.jpg,"60,900",4.5,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0Mzk2MDcyMjU1OTQzOTYyOjE3NDU2NzMxOTc6c3BfYnRmOjIwMDc5NjgyODUyMzAzOjowOjo&url=%2FApple-iPhone-13-512GB-Starlight%2Fdp%2FB09G99B791%2Fref%3Dsr_1_22_sspa%3Fcrid%3D8CTWKCJJG0BI%26dib%3DeyJ2IjoiMSJ9.Zu16M0f4gcJTITvmFzGqs3S77pNaqM9LnUT-mdnt0UnGjJhou92_-7qJf9VaIzOC26V5BrNG8qRMhN38GdpHHp0MsujGecQfRquAW3xLEZz4o9HkI5gIF6AfY1QrqLvaQZY5aQUuqn7t8FvCbIeS4e6jREa3dE52WXBzMtyAkJjyEdWA3X8HXIinA5AVyYBaaQhmQiUQSHWbaaylcFIN3gXlXP0Vjr---euJTqj6rtA.iAl6IZXFpG7ERCPtG7g2NtoxLyA69kIpjVd_ZEG4_oI%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1745673197%26sprefix%3Dmobiles%252Caps%252C247%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Redmi 13 5G, Hawaiian Blue, 8GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",https://m.media-amazon.com/images/I/81GhaMvvHTL._AC_UY218_.jpg,"13,998",4,https://www.amazon.in/Redmi-Hawaiian-Largest-Display-Segment/dp/B0D78X544X/ref=sr_1_19?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.VtCURkdYvzQoTzqNvDQ4AkwY3aK4Wu2ggDAaoN7MqyoHZixvMXYwMIBKL7P5MzffpGl3tCTwI_SS2hXkft_EBvGMcFinaCeETWbFrHE-xCbxw2_x_AuP3cmI9aBTyuPLGhT0PgRMtWZ0R-H2UUMqJ1bdKW70O1N5qnt-iTP6X-q57B51s3WXCA04Xid8Yhc7Z3_TZcfrZSuCww05ahiKfXgOP7BqVrOLBWPZKa8mXVM.WhXrlvxE62Vl03hgushSrYRwPvfIA21VsdO26GYKRww&dib_tag=se&keywords=mobiles&qid=1745673202&sprefix=mobiles%2Caps%2C247&sr=8-19
"Samsung Galaxy M35 5G (Thunder Grey,6GB RAM,128GB Storage)| Corning Gorilla Glass Victus+| AnTuTu Score 595K+ | Vapour Cooling Chamber | 6000mAh Battery | 120Hz Super AMOLED Display| Without Charger",https://m.media-amazon.com/images/I/81DeHrvOoqL._AC_UY218_.jpg,"14,998",4.1,https://www.amazon.in/Samsung-Thunder-Storage-Corning-Gorilla/dp/B0D7Z8CJP8/ref=sr_1_20?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.VtCURkdYvzQoTzqNvDQ4AkwY3aK4Wu2ggDAaoN7MqyoHZixvMXYwMIBKL7P5MzffpGl3tCTwI_SS2hXkft_EBvGMcFinaCeETWbFrHE-xCbxw2_x_AuP3cmI9aBTyuPLGhT0PgRMtWZ0R-H2UUMqJ1bdKW70O1N5qnt-iTP6X-q57B51s3WXCA04Xid8Yhc7Z3_TZcfrZSuCww05ahiKfXgOP7BqVrOLBWPZKa8mXVM.WhXrlvxE62Vl03hgushSrYRwPvfIA21VsdO26GYKRww&dib_tag=se&keywords=mobiles&qid=1745673202&sprefix=mobiles%2Caps%2C247&sr=8-20
"Motorola Edge 50 Fusion 5G (Marshmallow Blue, 12GB RAM, 256GB Storage)",https://m.media-amazon.com/images/I/71XZP2Hm+5L._AC_UY218_.jpg,"24,470",4,https://www.amazon.in/Motorola-Fusion-Marshmallow-256GB-Storage/dp/B0D4JLSGBB/ref=sr_1_21?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.VtCURkdYvzQoTzqNvDQ4AkwY3aK4Wu2ggDAaoN7MqyoHZixvMXYwMIBKL7P5MzffpGl3tCTwI_SS2hXkft_EBvGMcFinaCeETWbFrHE-xCbxw2_x_AuP3cmI9aBTyuPLGhT0PgRMtWZ0R-H2UUMqJ1bdKW70O1N5qnt-iTP6X-q57B51s3WXCA04Xid8Yhc7Z3_TZcfrZSuCww05ahiKfXgOP7BqVrOLBWPZKa8mXVM.WhXrlvxE62Vl03hgushSrYRwPvfIA21VsdO26GYKRww&dib_tag=se&keywords=mobiles&qid=1745673202&sprefix=mobiles%2Caps%2C247&sr=8-21
"Samsung Galaxy M16 5G (Mint Green, 6GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | Super Amoled Display | 25W Fast Charging | 6 Gen. of OS Upgrades | Without Charger",https://m.media-amazon.com/images/I/61-ZOKg0i-L._AC_UY218_.jpg,"12,998",3.6,https://www.amazon.in/Samsung-MediaTek-Dimensity-Charging-Upgrades/dp/B0DX798LW2/ref=sr_1_22?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.VtCURkdYvzQoTzqNvDQ4AkwY3aK4Wu2ggDAaoN7MqyoHZixvMXYwMIBKL7P5MzffpGl3tCTwI_SS2hXkft_EBvGMcFinaCeETWbFrHE-xCbxw2_x_AuP3cmI9aBTyuPLGhT0PgRMtWZ0R-H2UUMqJ1bdKW70O1N5qnt-iTP6X-q57B51s3WXCA04Xid8Yhc7Z3_TZcfrZSuCww05ahiKfXgOP7BqVrOLBWPZKa8mXVM.WhXrlvxE62Vl03hgushSrYRwPvfIA21VsdO26GYKRww&dib_tag=se&keywords=mobiles&qid=1745673202&sprefix=mobiles%2Caps%2C247&sr=8-22
"Vivo Y19e (Majestic Green, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers | with Charger",https://m.media-amazon.com/images/I/71tqCUlv-xL._AC_UY218_.jpg,"7,999",3.4,https://www.amazon.in/Majestic-Storage-Additional-Exchange-Charger/dp/B07WHRQ5D8/ref=sr_1_23?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.VtCURkdYvzQoTzqNvDQ4AkwY3aK4Wu2ggDAaoN7MqyoHZixvMXYwMIBKL7P5MzffpGl3tCTwI_SS2hXkft_EBvGMcFinaCeETWbFrHE-xCbxw2_x_AuP3cmI9aBTyuPLGhT0PgRMtWZ0R-H2UUMqJ1bdKW70O1N5qnt-iTP6X-q57B51s3WXCA04Xid8Yhc7Z3_TZcfrZSuCww05ahiKfXgOP7BqVrOLBWPZKa8mXVM.WhXrlvxE62Vl03hgushSrYRwPvfIA21VsdO26GYKRww&dib_tag=se&keywords=mobiles&qid=1745673202&sprefix=mobiles%2Caps%2C247&sr=8-23
"Samsung Galaxy M35 5G (Daybreak Blue,8GB RAM,256GB Storage)| Corning Gorilla Glass Victus+| AnTuTu Score 595K+ | Vapour Cooling Chamber | 6000mAh Battery | 120Hz Super AMOLED Display| Without Charger",https://m.media-amazon.com/images/I/81nt-RGKpyL._AC_UY218_.jpg,"19,498",4.1,https://www.amazon.in/Samsung-Daybreak-Storage-Corning-Gorilla/dp/B0D812DY6P/ref=sr_1_24?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.VtCURkdYvzQoTzqNvDQ4AkwY3aK4Wu2ggDAaoN7MqyoHZixvMXYwMIBKL7P5MzffpGl3tCTwI_SS2hXkft_EBvGMcFinaCeETWbFrHE-xCbxw2_x_AuP3cmI9aBTyuPLGhT0PgRMtWZ0R-H2UUMqJ1bdKW70O1N5qnt-iTP6X-q57B51s3WXCA04Xid8Yhc7Z3_TZcfrZSuCww05ahiKfXgOP7BqVrOLBWPZKa8mXVM.WhXrlvxE62Vl03hgushSrYRwPvfIA21VsdO26GYKRww&dib_tag=se&keywords=mobiles&qid=1745673202&sprefix=mobiles%2Caps%2C247&sr=8-24
POCO C61 Mystical Green 4GB RAM 64GB ROM,https://m.media-amazon.com/images/I/71bQeLHQF-L._AC_UY218_.jpg,"5,899",4,https://www.amazon.in/POCO-C61-Mystical-Green-64GB/dp/B0CYBKWQ2V/ref=sr_1_25?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.VtCURkdYvzQoTzqNvDQ4AkwY3aK4Wu2ggDAaoN7MqyoHZixvMXYwMIBKL7P5MzffpGl3tCTwI_SS2hXkft_EBvGMcFinaCeETWbFrHE-xCbxw2_x_AuP3cmI9aBTyuPLGhT0PgRMtWZ0R-H2UUMqJ1bdKW70O1N5qnt-iTP6X-q57B51s3WXCA04Xid8Yhc7Z3_TZcfrZSuCww05ahiKfXgOP7BqVrOLBWPZKa8mXVM.WhXrlvxE62Vl03hgushSrYRwPvfIA21VsdO26GYKRww&dib_tag=se&keywords=mobiles&qid=1745673202&sprefix=mobiles%2Caps%2C247&sr=8-25
"realme 13 5G (Dark Purple, 8GB RAM, 128GB Storage) | Expandable Upto 2TB | Up to 18GB Dynamic RAM | 50MP AI Dual Camera | 6.72"" AMOLED Display | 45W Ultra Charging | Dimensity 6300 Processor",https://m.media-amazon.com/images/I/813PyIm7DlL._AC_UY218_.jpg,"13,999",4.1,https://www.amazon.in/realme-Expandable-Charging-Dimensity-Processor/dp/B0DFNNBRJM/ref=sr_1_26?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.VtCURkdYvzQoTzqNvDQ4AkwY3aK4Wu2ggDAaoN7MqyoHZixvMXYwMIBKL7P5MzffpGl3tCTwI_SS2hXkft_EBvGMcFinaCeETWbFrHE-xCbxw2_x_AuP3cmI9aBTyuPLGhT0PgRMtWZ0R-H2UUMqJ1bdKW70O1N5qnt-iTP6X-q57B51s3WXCA04Xid8Yhc7Z3_TZcfrZSuCww05ahiKfXgOP7BqVrOLBWPZKa8mXVM.WhXrlvxE62Vl03hgushSrYRwPvfIA21VsdO26GYKRww&dib_tag=se&keywords=mobiles&qid=1745673202&sprefix=mobiles%2Caps%2C247&sr=8-26
Apple iPhone 15 Plus (128 GB) - Black,https://m.media-amazon.com/images/I/71zFRCcMS2L._AC_UY218_.jpg,"72,900",4.6,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODI5NzM4OTk4NjA2ODQ1OjE3NDU2NzMyMDI6c3BfbXRmOjMwMDA1NzU5NDU0MDAzMjo6MDo6&url=%2FApple-iPhone-15-Plus-128%2Fdp%2FB0CHXCR9CX%2Fref%3Dsr_1_27_sspa%3Fcrid%3D8CTWKCJJG0BI%26dib%3DeyJ2IjoiMSJ9.VtCURkdYvzQoTzqNvDQ4AkwY3aK4Wu2ggDAaoN7MqyoHZixvMXYwMIBKL7P5MzffpGl3tCTwI_SS2hXkft_EBvGMcFinaCeETWbFrHE-xCbxw2_x_AuP3cmI9aBTyuPLGhT0PgRMtWZ0R-H2UUMqJ1bdKW70O1N5qnt-iTP6X-q57B51s3WXCA04Xid8Yhc7Z3_TZcfrZSuCww05ahiKfXgOP7BqVrOLBWPZKa8mXVM.WhXrlvxE62Vl03hgushSrYRwPvfIA21VsdO26GYKRww%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1745673202%26sprefix%3Dmobiles%252Caps%252C247%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Apple iPhone 15 (128 GB) - Black,https://m.media-amazon.com/images/I/71657TiFeHL._AC_UY218_.jpg,"61,390",4.5,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODI5NzM4OTk4NjA2ODQ1OjE3NDU2NzMyMDI6c3BfbXRmOjMwMDA1NzU5NDUzNzczMjo6MDo6&url=%2FApple-iPhone-15-128-GB%2Fdp%2FB0CHX1W1XY%2Fref%3Dsr_1_28_sspa%3Fcrid%3D8CTWKCJJG0BI%26dib%3DeyJ2IjoiMSJ9.VtCURkdYvzQoTzqNvDQ4AkwY3aK4Wu2ggDAaoN7MqyoHZixvMXYwMIBKL7P5MzffpGl3tCTwI_SS2hXkft_EBvGMcFinaCeETWbFrHE-xCbxw2_x_AuP3cmI9aBTyuPLGhT0PgRMtWZ0R-H2UUMqJ1bdKW70O1N5qnt-iTP6X-q57B51s3WXCA04Xid8Yhc7Z3_TZcfrZSuCww05ahiKfXgOP7BqVrOLBWPZKa8mXVM.WhXrlvxE62Vl03hgushSrYRwPvfIA21VsdO26GYKRww%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1745673202%26sprefix%3Dmobiles%252Caps%252C247%26sr%3D8-28-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"vivo T3 Pro 5G (Emerald Green, 8GB RAM+ 128GB Storage) | Snapdragon 7 Gen 3 Processor | AMOLED Display | Dual Nano-SIM | 5500mAh Battery",https://m.media-amazon.com/images/I/61p-ILXrN4L._AC_UY218_.jpg,"20,735",4.3,https://www.amazon.in/T3-Pro-Snapdragon-Processor-Nano-SIM/dp/B0DNK9B5MV/ref=sr_1_29?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.VtCURkdYvzQoTzqNvDQ4AkwY3aK4Wu2ggDAaoN7MqyoHZixvMXYwMIBKL7P5MzffpGl3tCTwI_SS2hXkft_EBvGMcFinaCeETWbFrHE-xCbxw2_x_AuP3cmI9aBTyuPLGhT0PgRMtWZ0R-H2UUMqJ1bdKW70O1N5qnt-iTP6X-q57B51s3WXCA04Xid8Yhc7Z3_TZcfrZSuCww05ahiKfXgOP7BqVrOLBWPZKa8mXVM.WhXrlvxE62Vl03hgushSrYRwPvfIA21VsdO26GYKRww&dib_tag=se&keywords=mobiles&qid=1745673202&sprefix=mobiles%2Caps%2C247&sr=8-29
"OnePlus Nord 4 5G (Oasis Green, 8GB RAM, 256GB Storage)",https://m.media-amazon.com/images/I/616wnQmPQ-L._AC_UY218_.jpg,"29,998",4.3,https://www.amazon.in/OnePlus-Oasis-Green-256GB-Storage/dp/B0D7VGZS69/ref=sr_1_30?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.VtCURkdYvzQoTzqNvDQ4AkwY3aK4Wu2ggDAaoN7MqyoHZixvMXYwMIBKL7P5MzffpGl3tCTwI_SS2hXkft_EBvGMcFinaCeETWbFrHE-xCbxw2_x_AuP3cmI9aBTyuPLGhT0PgRMtWZ0R-H2UUMqJ1bdKW70O1N5qnt-iTP6X-q57B51s3WXCA04Xid8Yhc7Z3_TZcfrZSuCww05ahiKfXgOP7BqVrOLBWPZKa8mXVM.WhXrlvxE62Vl03hgushSrYRwPvfIA21VsdO26GYKRww&dib_tag=se&keywords=mobiles&qid=1745673202&sprefix=mobiles%2Caps%2C247&sr=8-30
"Redmi A4 5G (Starry Black, 4GB RAM, 64GB Storage) | Global Debut SD 4s Gen 2 | Segment Largest 6.88in 120Hz | 50MP Dual Camera | 18W Fast Charging",https://m.media-amazon.com/images/I/718HzJbvY1L._AC_UY218_.jpg,"8,299",4,https://www.amazon.in/Redmi-Storage-Segment-Largest-Charging/dp/B0DLW1L5PR/ref=sr_1_31?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.VtCURkdYvzQoTzqNvDQ4AkwY3aK4Wu2ggDAaoN7MqyoHZixvMXYwMIBKL7P5MzffpGl3tCTwI_SS2hXkft_EBvGMcFinaCeETWbFrHE-xCbxw2_x_AuP3cmI9aBTyuPLGhT0PgRMtWZ0R-H2UUMqJ1bdKW70O1N5qnt-iTP6X-q57B51s3WXCA04Xid8Yhc7Z3_TZcfrZSuCww05ahiKfXgOP7BqVrOLBWPZKa8mXVM.WhXrlvxE62Vl03hgushSrYRwPvfIA21VsdO26GYKRww&dib_tag=se&keywords=mobiles&qid=1745673202&sprefix=mobiles%2Caps%2C247&sr=8-31
CMF BY NOTHING Phone 1 5G (128 GB) (8 GB RAM) (Black),https://m.media-amazon.com/images/I/61kKYxkEZYL._AC_UY218_.jpg,"14,399",4.1,https://www.amazon.in/CMF-NOTHING-Phone-128-Black/dp/B0D93396RT/ref=sr_1_32?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.VtCURkdYvzQoTzqNvDQ4AkwY3aK4Wu2ggDAaoN7MqyoHZixvMXYwMIBKL7P5MzffpGl3tCTwI_SS2hXkft_EBvGMcFinaCeETWbFrHE-xCbxw2_x_AuP3cmI9aBTyuPLGhT0PgRMtWZ0R-H2UUMqJ1bdKW70O1N5qnt-iTP6X-q57B51s3WXCA04Xid8Yhc7Z3_TZcfrZSuCww05ahiKfXgOP7BqVrOLBWPZKa8mXVM.WhXrlvxE62Vl03hgushSrYRwPvfIA21VsdO26GYKRww&dib_tag=se&keywords=mobiles&qid=1745673202&sprefix=mobiles%2Caps%2C247&sr=8-32
"realme NARZO N65 5G (Amber Gold 6GB RAM, 128GB Storage) India's 1st D6300 5G Chipset | Ultra Slim Design | 120Hz Eye Comfort Display | 50MP AI Camera| Charger in The Box",https://m.media-amazon.com/images/I/71AUNTs39lL._AC_UY218_.jpg,"12,498",4.1,https://www.amazon.in/realme-Storage-Chipset-Comfort-Display/dp/B0D3GYZ82S/ref=sr_1_33?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.VtCURkdYvzQoTzqNvDQ4AkwY3aK4Wu2ggDAaoN7MqyoHZixvMXYwMIBKL7P5MzffpGl3tCTwI_SS2hXkft_EBvGMcFinaCeETWbFrHE-xCbxw2_x_AuP3cmI9aBTyuPLGhT0PgRMtWZ0R-H2UUMqJ1bdKW70O1N5qnt-iTP6X-q57B51s3WXCA04Xid8Yhc7Z3_TZcfrZSuCww05ahiKfXgOP7BqVrOLBWPZKa8mXVM.WhXrlvxE62Vl03hgushSrYRwPvfIA21VsdO26GYKRww&dib_tag=se&keywords=mobiles&qid=1745673202&sprefix=mobiles%2Caps%2C247&sr=8-33
"Samsung Galaxy M06 5G (Sage Green, 6GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands| 25W Fast Charging | 4 Gen. of OS Upgrades | Without Charger",https://m.media-amazon.com/images/I/61h16N6uZsL._AC_UY218_.jpg,"10,498",3.7,https://www.amazon.in/Samsung-MediaTek-Dimensity-Charging-Upgrades/dp/B0DX655V11/ref=sr_1_34?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.VtCURkdYvzQoTzqNvDQ4AkwY3aK4Wu2ggDAaoN7MqyoHZixvMXYwMIBKL7P5MzffpGl3tCTwI_SS2hXkft_EBvGMcFinaCeETWbFrHE-xCbxw2_x_AuP3cmI9aBTyuPLGhT0PgRMtWZ0R-H2UUMqJ1bdKW70O1N5qnt-iTP6X-q57B51s3WXCA04Xid8Yhc7Z3_TZcfrZSuCww05ahiKfXgOP7BqVrOLBWPZKa8mXVM.WhXrlvxE62Vl03hgushSrYRwPvfIA21VsdO26GYKRww&dib_tag=se&keywords=mobiles&qid=1745673202&sprefix=mobiles%2Caps%2C247&sr=8-34
"realme NARZO N61 (Voyage Blue,4GB RAM+64GB Storage) 90Hz Eye Comfort Display | IP54 Dust & Water Resistance | 48-Month Fluency | Charger in The Box",https://m.media-amazon.com/images/I/71r0Ysx+oVL._AC_UY218_.jpg,"7,498",4,https://www.amazon.in/realme-Storage-Comfort-Resistance-48-Month/dp/B0D945V84N/ref=sr_1_35?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.VtCURkdYvzQoTzqNvDQ4AkwY3aK4Wu2ggDAaoN7MqyoHZixvMXYwMIBKL7P5MzffpGl3tCTwI_SS2hXkft_EBvGMcFinaCeETWbFrHE-xCbxw2_x_AuP3cmI9aBTyuPLGhT0PgRMtWZ0R-H2UUMqJ1bdKW70O1N5qnt-iTP6X-q57B51s3WXCA04Xid8Yhc7Z3_TZcfrZSuCww05ahiKfXgOP7BqVrOLBWPZKa8mXVM.WhXrlvxE62Vl03hgushSrYRwPvfIA21VsdO26GYKRww&dib_tag=se&keywords=mobiles&qid=1745673202&sprefix=mobiles%2Caps%2C247&sr=8-35
"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",https://m.media-amazon.com/images/I/81Q9jpYOFdL._AC_UY218_.jpg,"12,499",4,https://www.amazon.in/Redmi-Orchid-Largest-Display-Segment/dp/B0D78W2HF5/ref=sr_1_36?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.VtCURkdYvzQoTzqNvDQ4AkwY3aK4Wu2ggDAaoN7MqyoHZixvMXYwMIBKL7P5MzffpGl3tCTwI_SS2hXkft_EBvGMcFinaCeETWbFrHE-xCbxw2_x_AuP3cmI9aBTyuPLGhT0PgRMtWZ0R-H2UUMqJ1bdKW70O1N5qnt-iTP6X-q57B51s3WXCA04Xid8Yhc7Z3_TZcfrZSuCww05ahiKfXgOP7BqVrOLBWPZKa8mXVM.WhXrlvxE62Vl03hgushSrYRwPvfIA21VsdO26GYKRww&dib_tag=se&keywords=mobiles&qid=1745673202&sprefix=mobiles%2Caps%2C247&sr=8-36
"iPhone 16 Plus 256 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; Black",https://m.media-amazon.com/images/I/61evtSm4vDL._AC_UY218_.jpg,"92,900",4.5,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMDIxNjkyNzk2NTU1ODY2OjE3NDU2NzMyMDg6c3BfYXRmX25leHQ6MzAwMzUxNDgxOTc5NjMyOjowOjo&url=%2FiPhone-16-Plus-256-GB%2Fdp%2FB0DGHT4K6Q%2Fref%3Dsr_1_33_sspa%3Fcrid%3D8CTWKCJJG0BI%26dib%3DeyJ2IjoiMSJ9.I9_ZgjhRND_5MD28_L1nbYtLi60PuBjRix76CUXUAr6nJCAuqZlsak3rG1kQBiYi7eFOAhMuiMIqqnstAAfzJD_HrAe3wuFbTk6iosudC9KrO4IsL7xH97ucPgehcCrv8NOpwoMbCYOZQU97piiryh4DhhXFmE9Dwbe3Qy8y74t8l5EP3zjdXddw3SkeCKAqnX2Mvq-Se1deXum7xwMN1y1tKKyoBd6Nfnz_mXXk8Us.jMWL323SNqiCTVGDBtWBXFBC-yT3GJOwQDVQnHDmW_s%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1745673208%26sprefix%3Dmobiles%252Caps%252C247%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"iPhone 16 256 GB: 5G Mobile Phone with Camera Control, A18 Chip and a Big Boost in Battery Life. Works with AirPods; Ultramarine",https://m.media-amazon.com/images/I/712SuRmHG4L._AC_UY218_.jpg,"82,900",4.4,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMDIxNjkyNzk2NTU1ODY2OjE3NDU2NzMyMDg6c3BfYXRmX25leHQ6MzAwMzUxNDgxOTgxMTMyOjowOjo&url=%2FiPhone-16-256-GB-Ultramarine%2Fdp%2FB0DGJ8N32F%2Fref%3Dsr_1_34_sspa%3Fcrid%3D8CTWKCJJG0BI%26dib%3DeyJ2IjoiMSJ9.I9_ZgjhRND_5MD28_L1nbYtLi60PuBjRix76CUXUAr6nJCAuqZlsak3rG1kQBiYi7eFOAhMuiMIqqnstAAfzJD_HrAe3wuFbTk6iosudC9KrO4IsL7xH97ucPgehcCrv8NOpwoMbCYOZQU97piiryh4DhhXFmE9Dwbe3Qy8y74t8l5EP3zjdXddw3SkeCKAqnX2Mvq-Se1deXum7xwMN1y1tKKyoBd6Nfnz_mXXk8Us.jMWL323SNqiCTVGDBtWBXFBC-yT3GJOwQDVQnHDmW_s%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1745673208%26sprefix%3Dmobiles%252Caps%252C247%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Motorola Edge 50 Fusion 5G (Forest Blue, 12GB RAM, 256GB Storage)",https://m.media-amazon.com/images/I/71ZJ6bsARtL._AC_UY218_.jpg,"24,700",4,https://www.amazon.in/Motorola-Fusion-Forest-256GB-Storage/dp/B0D4JM8B2Q/ref=sr_1_35?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.I9_ZgjhRND_5MD28_L1nbYtLi60PuBjRix76CUXUAr6nJCAuqZlsak3rG1kQBiYi7eFOAhMuiMIqqnstAAfzJD_HrAe3wuFbTk6iosudC9KrO4IsL7xH97ucPgehcCrv8NOpwoMbCYOZQU97piiryh4DhhXFmE9Dwbe3Qy8y74t8l5EP3zjdXddw3SkeCKAqnX2Mvq-Se1deXum7xwMN1y1tKKyoBd6Nfnz_mXXk8Us.jMWL323SNqiCTVGDBtWBXFBC-yT3GJOwQDVQnHDmW_s&dib_tag=se&keywords=mobiles&qid=1745673208&sprefix=mobiles%2Caps%2C247&sr=8-35
"Samsung Galaxy S24 FE 5G AI Smartphone (Graphite, 8GB RAM, 128GB Storage)",https://m.media-amazon.com/images/I/61CZ+GdpWtL._AC_UY218_.jpg,"37,489",4,https://www.amazon.in/Samsung-Galaxy-Smartphone-Graphite-Storage/dp/B0DHL7YT5S/ref=sr_1_36?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.I9_ZgjhRND_5MD28_L1nbYtLi60PuBjRix76CUXUAr6nJCAuqZlsak3rG1kQBiYi7eFOAhMuiMIqqnstAAfzJD_HrAe3wuFbTk6iosudC9KrO4IsL7xH97ucPgehcCrv8NOpwoMbCYOZQU97piiryh4DhhXFmE9Dwbe3Qy8y74t8l5EP3zjdXddw3SkeCKAqnX2Mvq-Se1deXum7xwMN1y1tKKyoBd6Nfnz_mXXk8Us.jMWL323SNqiCTVGDBtWBXFBC-yT3GJOwQDVQnHDmW_s&dib_tag=se&keywords=mobiles&qid=1745673208&sprefix=mobiles%2Caps%2C247&sr=8-36
